,Unnamed: 0,Foundername,ProfileURL,Inflation adjusted Amount,UID,image,gender,race,api,black,hispanic,white
0,0, Robert Nelsen,https://www.crunchbase.com/person/robert-t-nelsen,767324994.2493634,6806685477691779243,True,Male,white,0.002113185,0.004698867,0.0144704245,0.97871745
1,1, Steve Harr,https://www.crunchbase.com/person/steve-harr,700000000.0,3913211127155952344,True,Male,white,0.0065979627,0.14273457,0.010128513,0.8405389
2,2, Noubar Afeyan,https://www.crunchbase.com/person/noubar-afeyan,700000000.0,6164919262500055633,True,Male,white,0.022664245,0.046364322,0.011042828,0.9199286
3,3, Hans Bishop,https://www.crunchbase.com/person/hans-bishop,700000000.0,6115182595565940268,True,Male,white,0.0034437259,0.025268493,0.018471636,0.9528162
4,4, Mihir Shukla,https://www.crunchbase.com/person/mihir-shukla,561314425.3601651,9146463270169778525,True,Male,api,0.9683451,0.0005027209,0.0014700382,0.029682055
5,5, Neeti Mehta,https://www.crunchbase.com/person/neeti-mehta,561314425.3601651,1819496677112889008,True,Female,white,0.2200148,0.0058559035,0.067823015,0.70630634
6,6, Ankur Kothari,https://www.crunchbase.com/person/ankur-kothari-2,561314425.3601651,7287431987738813010,True,Male,api,0.72836405,0.018875748,0.009531646,0.24322863
7,8, Joshua Kazam,https://www.crunchbase.com/person/joshua-a-kazam,527980042.43700665,930322174823135632,True,Male,white,0.22808689,0.022533843,0.012709219,0.7366701
8,9, John Stauffer,https://www.crunchbase.com/person/john-stauffer-0330,500000000.0,3996821499069523401,True,Male,white,0.0027697159,0.010846705,0.014023894,0.97235966
9,10, Brian Cristol,https://www.crunchbase.com/person/brian-cristol,500000000.0,4731009238701896302,True,Male,white,0.027114818,0.16288593,0.055003643,0.7549956
10,11, Bill Driegert,https://www.crunchbase.com/person/bill-driegert,500000000.0,4178768808069125688,True,Male,white,0.0022567774,0.0030220712,0.011193754,0.98352736
11,12, Charlie Bergevin,https://www.crunchbase.com/person/charlie-bergevin,500000000.0,6824228202329111992,True,Male,white,0.0027004068,0.0038967773,0.026123978,0.9672789
12,13, David Chang,https://www.crunchbase.com/person/david-s-chang,422719354.3623607,6151438343366623123,True,Male,api,0.95584863,0.006304177,0.009810996,0.02803614
13,14, Brian Barlow,https://www.crunchbase.com/person/brian-barlow,400000000.0,1865747161050631548,True,Male,white,0.0036296833,0.047053576,0.023931947,0.9253848
14,15, Jonathan Winer,https://www.crunchbase.com/person/jonathan-winer-8699,400000000.0,7027620775314419417,True,Male,white,0.0054597007,0.15961011,0.017379958,0.8175502
15,16, Jesse Levinson,https://www.crunchbase.com/person/jesse-levinson-ph-d,319293237.52059704,1281544340321250670,True,Male,white,0.004085832,0.07510611,0.015298574,0.9055095
16,17, Tim Kentley Klay,https://www.crunchbase.com/person/kentley-klay,319293237.52059704,8235497622230964967,True,Male,white,0.008658853,0.034362298,0.020349035,0.9366298
17,18, Mario Medved,https://www.crunchbase.com/person/mario-medved,301948753.26748794,1597597258135095972,True,Male,white,0.010404192,0.0042167427,0.019955393,0.9654237
18,19, David Hung,https://www.crunchbase.com/person/david-hung-2,274852533.16546595,2660330115527148240,True,Male,white,0.07168187,0.057126097,0.028872814,0.8423192
19,21, J. Keith Joung,https://www.crunchbase.com/person/j-keith-joung,236465115.16055423,8419921031177521725,True,Male,white,0.004243287,0.11298604,0.014151097,0.86861956
20,22, Shaival Shah,https://www.crunchbase.com/person/shaival-shah,229896334.9742365,7701374342476235508,True,Male,api,0.8239282,0.06302192,0.0059112515,0.10713861
21,23, Jian Wei Gan,https://www.crunchbase.com/person/jian-wei-gan,229896334.9742365,2073796157022954211,True,Male,white,0.004162804,0.0065570776,0.018159417,0.9711207
22,24, Patrick Baeuerle,https://www.crunchbase.com/person/patrick-baeuerle,224071003.23039696,7226728555220472547,True,Male,white,0.008203997,0.123851,0.01334479,0.85460025
23,25, Tiancheng Lou,https://www.crunchbase.com/person/tiancheng-lou,220326300.98944703,4546684667248488534,True,Male,white,0.016399516,0.13697813,0.034634314,0.81198806
24,26, James Peng,https://www.crunchbase.com/person/james-peng-904d,220326300.98944703,9068032184722929801,True,Male,white,0.12684086,0.33828965,0.02323264,0.5116368
25,27, Mitchell Finer,https://www.crunchbase.com/person/mitchell-h-finer,211581144.44888687,996772896480882432,True,Male,white,0.0023761669,0.044861797,0.01482278,0.9379393
26,28, Jason Kelly,https://www.crunchbase.com/person/jason-kelly-2,207276228.9735446,6228312414397481462,True,Male,white,0.0043700626,0.08092159,0.022940068,0.8917683
27,29, David Brunel,https://www.crunchbase.com/person/david-brunel,202000000.0,2699594155280001461,True,Male,white,0.015957644,0.011865325,0.10991844,0.8622586
28,31, Kabir Barday,https://www.crunchbase.com/person/kabir-barday,200496548.71361145,5978048625373175825,True,Male,white,0.06974248,0.06978472,0.032685395,0.8277874
29,32, Sasha Orloff,https://www.crunchbase.com/person/sasha-orloff,200349744.31276023,5995935733546297424,True,Male,white,0.005040108,0.010334616,0.0108992355,0.97372603
30,33, Shane Holdaway,https://www.crunchbase.com/person/shane-holdaway,200349744.31276023,6039247950277395213,True,Male,white,0.0050434372,0.124424785,0.008377929,0.8621539
31,35, Sandra Horning,https://www.crunchbase.com/person/sandra-j-horning,200000000.0,7886697974124552546,True,Female,api,0.98370713,0.001004259,0.00094775605,0.014340849
32,36, Robert Mumgaard,https://www.crunchbase.com/person/robert-mumgaard,199478150.87665883,1390633576244237286,True,Male,white,0.006134377,0.028313544,0.01046959,0.9550825
33,37, Martin Greenwald,https://www.crunchbase.com/person/martin-greenwald,199478150.87665883,3784954858930251150,True,Male,white,0.0022250514,0.0655735,0.021946171,0.9102553
34,38, Charles Homcy,https://www.crunchbase.com/person/charles-homcy,194348862.2337564,1793911168214512379,True,Male,white,0.0028893354,0.0066136755,0.005791117,0.98470587
35,39, Ryan Carter,https://www.crunchbase.com/person/ryan-carter,192402546.6695481,2083662909880780135,True,Male,white,0.0043046996,0.054705262,0.0149686,0.92602146
36,40, Lance Crosby,https://www.crunchbase.com/person/lance-crosby,192402546.6695481,3285985077659315403,True,Male,white,0.0018815543,0.16564906,0.017144136,0.8153252
37,41, Jason Gulledge,https://www.crunchbase.com/person/jason-gulledge,192402546.6695481,3949596573628994144,True,Male,white,0.0021012677,0.07123578,0.027269956,0.899393
38,42, Mike Blandina,https://www.crunchbase.com/person/mike-blandina,186840343.4262219,2879677765931376166,True,Male,white,0.00604576,0.011175185,0.014309133,0.96847
39,43, Kelly L. Loeffler,https://www.crunchbase.com/person/kelly-l-loeffler,186840343.4262219,9072243917172990835,True,Female,white,0.0047173863,0.004047468,0.01438127,0.9768539
40,44, Adam White,https://www.crunchbase.com/person/adam-white-sf,186840343.4262219,2161943728084183637,True,Male,white,0.04496269,0.40182513,0.045477718,0.5077344
41,45, Sebastian Rymarz,https://www.crunchbase.com/person/sebastian-rymarz,183164102.2385513,4372108573120016843,True,Male,white,0.0038266035,0.0028880588,0.0040963474,0.989189
42,46, Adam R. Gerchen,https://www.crunchbase.com/person/adam-r-gerchen,183164102.2385513,7428750284335423210,True,Male,white,0.0017485403,0.010157887,0.025212428,0.96288115
43,47, Amar Hanspal,https://www.crunchbase.com/person/amar-hanspal,182059956.10653067,6520555015950119540,True,Male,white,0.17773233,0.03583385,0.03300356,0.75343025
44,48, Christoph Lengauer,https://www.crunchbase.com/person/christoph-lengauer,176931336.02219674,1324250829921391001,True,Male,white,0.0033840847,0.01662596,0.014364725,0.96562517
45,49, Niall O'Donnell,https://www.crunchbase.com/person/niall-odonnell,172679424.0238911,4000932057285353983,True,Male,white,0.004628463,0.06552036,0.017340727,0.91251045
46,50, Feng Zhang,https://www.crunchbase.com/person/feng-zhang,162291888.85727626,3937965983085106572,True,Male,api,0.9945274,0.00020092417,0.0004806494,0.0047909846
47,51, Doug Dohring,https://www.crunchbase.com/person/doug-dohring,160601759.15480646,2641129058827629122,True,Male,white,0.0045904727,0.024683496,0.014874743,0.95585126
48,52, Alana Ackerson,https://www.crunchbase.com/person/alana-aldag-ackerson,154300500.88541946,8330255665975903168,True,Female,hispanic,0.031636618,0.01475213,0.56907237,0.3845389
49,53, Michael Cagney,https://www.crunchbase.com/person/michael-cagney,154300500.88541946,4324967254769242366,True,Male,white,0.004299183,0.09396088,0.018626327,0.8831136
50,54, Cynthia Chen,https://www.crunchbase.com/person/cynthia-chen-3,154300500.88541946,9207064913483762106,True,Female,white,0.01772936,0.09715133,0.024900239,0.8602191
51,56, June Ou,https://www.crunchbase.com/person/june-ou,154300500.88541946,7967779685993897231,True,Female,white,0.019246357,0.04532292,0.016892208,0.9185385
52,57, Jianxiong Xiao,https://www.crunchbase.com/person/jianxiong-xiao,153355154.5659835,199286121867590196,True,Male,api,0.9992269,4.6793622e-05,0.00048309914,0.0002431123
53,58, Thomas Glocer,https://www.crunchbase.com/person/tom-glocer,151564583.07981765,1532939302145783471,True,Male,white,0.005095491,0.11736372,0.018539231,0.8590016
54,59, Vikas Sinha,https://www.crunchbase.com/person/vikas-sinha,150653671.33686334,8496300998514582892,True,Male,api,0.5838346,0.015296812,0.0065853023,0.39428338
55,60, David Hallal,https://www.crunchbase.com/person/david-hallal,150653671.33686334,4153989771032755124,True,Male,white,0.061641082,0.021096459,0.033543788,0.8837186
56,61, Nessan Bermingham,https://www.crunchbase.com/person/nessan-bermingham,150500000.0,6675989956728487322,True,Male,white,0.0054885307,0.06156072,0.017091341,0.9158594
57,62, Frank Fan,https://www.crunchbase.com/person/frank-fan-89f4,150450000.0,864486719183724515,True,Male,white,0.002315882,0.14036539,0.015170569,0.8421481
58,63, David DiPiero,https://www.crunchbase.com/person/david-dipiero,145892820.24479482,2752601599624565694,True,Male,white,0.0067345365,0.010227688,0.03368627,0.94935155
59,64, Lawrence Blatt,https://www.crunchbase.com/person/lawrence-blatt,143200603.54948422,1373504698759114586,True,Male,white,0.0055708066,0.14107393,0.017953377,0.8354019
60,65, Jacob Bates,https://www.crunchbase.com/person/jacob-bates,142253396.61236137,4938522444180857099,True,Male,hispanic,0.02119206,0.035455506,0.79346585,0.14988664
61,66, James Riley,https://www.crunchbase.com/person/james-riley-2,139699200.76266208,8719918997456228289,True,Male,white,0.004638087,0.2456633,0.007034395,0.7426642
62,67, Yangbing Zhao,https://www.crunchbase.com/person/yangbing-zhao,139699200.76266208,6147607507007785246,True,Male,api,0.99717087,7.796331e-05,0.0014181421,0.0013330131
63,69, Carl June,https://www.crunchbase.com/person/carl-june,139699200.76266208,1668496096328928152,True,Male,white,0.0069287075,0.07059239,0.030193876,0.89228505
64,70, Bruce Blazar,https://www.crunchbase.com/person/bruce-blazar,139699200.76266208,1571073873000084643,True,Male,hispanic,0.030716756,0.008405766,0.79061776,0.17025968
65,71, Bruce Levine,https://www.crunchbase.com/person/bruce-levine,139699200.76266208,5463197127508797760,True,Male,white,0.0053404877,0.0484763,0.028292917,0.9178903
66,72, Gary Glick,https://www.crunchbase.com/person/gary-glick,136813681.96566233,3377080505656453162,True,Male,white,0.00282541,0.20415412,0.0152930515,0.77772737
67,73, Nathanael Gray,https://www.crunchbase.com/person/nathanael-gray,131363723.85149167,6608943131927415240,True,Male,white,0.004444325,0.19978364,0.00824482,0.78752726
68,74, Jim Rosenthal,https://www.crunchbase.com/person/jim-rosenthal,130951168.74865083,7624847091452218730,True,Male,white,0.016161652,0.05637155,0.016924728,0.910542
69,75, Matthew Jacobson,https://www.crunchbase.com/person/matthew-p-jacobson,125317726.65953252,3459230206276946731,True,Male,white,0.003720509,0.11174276,0.018953603,0.8655832
70,76, David Hansen,https://www.crunchbase.com/person/david-hansen-6,123000000.0,7924666406333595042,True,Male,white,0.02326719,0.0013126497,0.023049919,0.95237017
71,77, Adam Rogas,https://www.crunchbase.com/person/adam-rogas,123000000.0,6462790465522028341,True,Male,hispanic,0.011062842,0.0034055337,0.9159662,0.06956549
72,78, Eric Kay,https://www.crunchbase.com/person/eric-kay-2,123000000.0,6019595927940447659,True,Male,white,0.009387389,0.01686383,0.013114846,0.96063393
73,79, Paul Korol,https://www.crunchbase.com/person/paul-korol,123000000.0,220035190797680357,True,Male,white,0.006672094,0.010308369,0.016765103,0.9662544
74,80, Phil Vizzaccaro,https://www.crunchbase.com/person/phil-vizzaccaro,123000000.0,2119616872295912415,True,Male,white,0.003498154,0.00053198537,0.03506349,0.9609064
75,81, Sean Clauretie,https://www.crunchbase.com/person/sean-clauretie,123000000.0,7881589211648556874,True,Male,white,0.000905747,0.06226412,0.014930409,0.92189974
76,84, Anthony Philippakis,https://www.crunchbase.com/person/anthony-philippakis,121754931.82137673,4012350399853531928,True,Male,white,0.005746304,0.017080195,0.008986148,0.9681874
77,85, Sekar Kathiresan,https://www.crunchbase.com/person/sekar-kathiresan,121754931.82137673,7679017163257953276,True,Male,white,0.035336245,0.015522908,0.010824316,0.9383165
78,86, Burt Adelman,https://www.crunchbase.com/person/burt-adelman,121754931.82137673,1583565937741869065,True,Male,white,0.005098551,0.02897351,0.0691535,0.8967744
79,87, Barry Ticho,https://www.crunchbase.com/person/barry-ticho,121754931.82137673,3563800958908521977,True,Male,white,0.012712274,0.014253026,0.15002252,0.8230121
80,88, Issi Rozen,https://www.crunchbase.com/person/issi-rozen,121754931.82137673,7630287777720573890,True,Male,white,0.0032737507,0.009198954,0.008362463,0.97916484
81,89, Kiran Musunuru,https://www.crunchbase.com/person/kiran-musunuru,121754931.82137673,7847712969454901483,True,Male,api,0.8970737,0.017756665,0.018728225,0.066441454
82,90, Jonathan McIntyre,https://www.crunchbase.com/person/jonathan-mcintyre,119147670.26598328,8796260297594188925,True,Male,white,0.0061922413,0.11287842,0.014641674,0.86628765
83,91, Steven Jungles,https://www.crunchbase.com/person/steven-jungles,118931351.15965876,8167171418616688873,True,Male,white,0.008302347,0.22180814,0.015469611,0.7544199
84,92, Axel Bolte,https://www.crunchbase.com/person/axel-bolte-88d0,118931351.15965876,2458122669597813303,True,Male,white,0.0045646946,0.0014116485,0.0036484834,0.9903751
85,93, Eric Yuen,https://www.crunchbase.com/person/eric-yuen,118931351.15965876,1555143222604279044,True,Male,white,0.0044220667,0.0031519318,0.010553859,0.98187214
86,95, Max Hodak,https://www.crunchbase.com/person/max-hodak,112094200.44884512,1611549376542227848,True,Male,white,0.006383261,0.0043383515,0.02185414,0.9674242
87,96, Elon Musk,https://www.crunchbase.com/person/elon-musk,112094200.44884512,6583137525501482110,True,Male,white,0.0015189286,0.03572269,0.017751083,0.9450073
88,97, Jonathan Lim,https://www.crunchbase.com/person/jonathan-lim,111740169.54574102,6299636700168744445,True,Male,white,0.04026156,0.15552087,0.03675659,0.767461
89,98, Nickolas Papadopoulos,https://www.crunchbase.com/person/nickolas-papadopoulos,110479358.98036644,8898743284316933359,True,Male,white,0.011437756,0.004883964,0.008742601,0.9749357
90,99, Bert Vogelstein,https://www.crunchbase.com/person/bert-vogelstein,110479358.98036644,9173572686640743988,True,Male,white,0.0032927732,0.0016807826,0.01214955,0.98287696
91,100, Kenneth Kinzler,https://www.crunchbase.com/person/kenneth-kinzler,110479358.98036644,8350822532622949720,True,Male,white,0.003471091,0.054556914,0.017276848,0.9246952
92,101, Isaac Kinde,https://www.crunchbase.com/person/isaac-kinde,110479358.98036644,2495329553849766607,True,Male,white,0.009818125,0.04284403,0.028000021,0.9193378
93,102, Marc Cohen,https://www.crunchbase.com/person/marc-a-cohen,109252494.55503218,7928892759708869587,True,Male,white,0.0032313052,0.01213451,0.017442212,0.967192
94,103, Alex Aravanis,https://www.crunchbase.com/person/alex-aravanis,108565061.03429066,8243873219703559202,True,Male,white,0.0922739,0.012047922,0.109361954,0.7863162
95,104, Jeff Huber,https://www.crunchbase.com/person/jeffrey-huber,108565061.03429066,123545944069740533,True,Male,white,0.0015755576,0.14406905,0.012046109,0.8423093
96,108, Lara S. Sullivan,https://www.crunchbase.com/person/lara-s-sullivan,107335432.03724188,9094108237509058459,True,Female,white,0.0115420455,0.087340154,0.060877733,0.84024006
97,109, Bill Huang,https://www.crunchbase.com/person/bill-huang,105584906.58982034,9053383984971959173,True,Male,white,0.11526919,0.070289366,0.17167774,0.6427636
98,110, Robert Zhang,https://www.crunchbase.com/person/robert-zhang-2,105584906.58982034,9036800872555934488,True,Male,api,0.97713155,0.00062164443,0.00258383,0.019662976
99,111, Christopher Wilfong,https://www.crunchbase.com/person/christopher-wilfong,105260688.074646,4329825598453375425,True,Male,white,0.0107327765,0.065316044,0.018676529,0.9052746
100,112, Angela Koehler,https://www.crunchbase.com/person/angela-koehler,105260688.074646,1905298683866114094,True,Female,white,0.003282968,0.0012184667,0.020071894,0.9754267
101,113, Sheila Gujrathi,https://www.crunchbase.com/person/sheila-gujrathi,103768553.2967277,1247640279694844773,True,Female,white,0.054737676,0.033900924,0.021953525,0.8894079
102,115, Faheem Hasnain,https://www.crunchbase.com/person/faheem-hasnain,103768553.2967277,4558449339460759705,True,Male,white,0.024731172,0.023822645,0.013862092,0.9375841
103,116, Thomas Schuetz,https://www.crunchbase.com/person/thomas-j-schuetz,103279530.98955978,9088552961072692029,True,Male,white,0.001158136,0.0013805781,0.011551896,0.9859094
104,117, Errik Anderson,https://www.crunchbase.com/person/errik-anderson,103279530.98955978,2122394757412816352,True,Male,white,0.004027847,0.022263486,0.008472077,0.9652366
105,118, Benjamin Cravatt,https://www.crunchbase.com/person/benjamin-cravatt,103041091.69606856,8770378266043239597,True,Male,white,0.007343534,0.17669311,0.018766405,0.797197
106,119, Daphne Koller,https://www.crunchbase.com/person/daphne-koller,100649584.422496,5968828770609994254,True,Female,white,0.0030744222,0.026027158,0.018041126,0.9528573
107,120, Romesh Subramanian,https://www.crunchbase.com/person/romesh-subramanian,100649584.422496,3975010901204281671,True,Male,api,0.8795097,0.007949512,0.0053452817,0.10719552
108,121, Suzanne Ildstad,https://www.crunchbase.com/person/suzanne-ildstad,100649584.422496,3273869567414282866,True,Female,white,0.03338856,0.004768877,0.053919956,0.90792257
109,122, Duke Rohlen,https://www.crunchbase.com/person/duke-rohlen,100621234.64517646,7204845116864138795,True,Male,white,0.0020390959,0.020288236,0.013447994,0.96422464
110,123, David Berry,https://www.crunchbase.com/person/david-berry,100248274.35680573,1626855547459490628,True,Male,white,0.0050718486,0.23885824,0.0110965455,0.74497336
111,124, Yoav Toussia-Cohen,https://www.crunchbase.com/person/yoav-toussia-cohen,99946375.69653308,1155828524166925154,True,Male,white,0.0031096302,0.019260006,0.020470627,0.9571597
112,126, Jonathan Webb,https://www.crunchbase.com/person/jonathan-webb,97422707.46450496,7295467996127571380,True,Male,white,0.007207002,0.110422276,0.014445201,0.8679255
113,127, Sean Da,https://www.crunchbase.com/person/sean-da,96113000.2615747,4997862332354896218,True,Male,white,0.021623759,0.1310729,0.020181295,0.82712203
114,128, Jiajun Zhu,https://www.crunchbase.com/person/jiajun-zhu,95467069.03298949,7218835817289981853,True,Male,api,0.9655776,0.0038848277,0.0062823063,0.024255265
115,129, Dave Ferguson,https://www.crunchbase.com/person/dave-ferguson-3,95467069.03298949,5734725133338402678,True,Male,white,0.0044091,0.065984294,0.016452743,0.9131539
116,130, Kenneth Greenberg,https://www.crunchbase.com/person/kenneth-greenberg,95286415.2723078,2405519811116945707,True,Male,white,0.0011873246,0.0119106155,0.010288947,0.97661316
117,131, Aleks Radovic-Moreno,https://www.crunchbase.com/person/aleks-radovic-moreno,94736399.02522393,8860355039689677704,True,Male,hispanic,0.049864475,0.0014259602,0.72061896,0.22809055
118,132, Braden Thomas,https://www.crunchbase.com/person/braden-thomas,94000000.0,1286798248180206907,True,Male,white,0.006228529,0.26076758,0.027228834,0.7057751
119,133, Justin Fisher,https://www.crunchbase.com/person/justin-fisher-2408,94000000.0,9013398092710275762,True,Male,white,0.0032419749,0.053319827,0.014704376,0.9287338
120,134, David Miles,https://www.crunchbase.com/person/david-miles-390b,94000000.0,2571163659648937176,True,Male,white,0.02220784,0.15694124,0.047671817,0.77317905
121,135, Sean Larson,https://www.crunchbase.com/person/sean-larson,94000000.0,3339050057401073886,True,Male,white,0.0046115215,0.10570944,0.015704058,0.87397504
122,136, Lea Hachigian,https://www.crunchbase.com/person/lea-hachigian,93551778.05380394,2690350036977081979,True,Female,white,0.0050958674,0.017556548,0.011576124,0.9657715
123,137, Sterling Anderson,https://www.crunchbase.com/person/sterling-anderson,92970107.35327785,1133513250546484488,True,Male,white,0.0031775993,0.19565573,0.016088838,0.78507787
124,138, J. Andrew Bagnell,https://www.crunchbase.com/person/j-andrew-bagnell,92970107.35327785,6550949173170188353,True,Male,white,0.0024841435,0.026177648,0.019407308,0.9519309
125,139, Chris Urmson,https://www.crunchbase.com/person/chris-urmson,92970107.35327785,8808252415149873115,True,Male,white,0.00550008,0.10477346,0.024905223,0.86482126
126,141, Andrew Fraley,https://www.crunchbase.com/person/andrew-fraley,91500000.0,1606780275631788912,True,Male,white,0.0062534595,0.06851656,0.02900945,0.8962205
127,142, Steve Zhao,https://www.crunchbase.com/person/steve-zhao,91472947.1231076,7349760400362084103,True,Male,api,0.97958857,0.0017252698,0.0040303823,0.014655726
128,143, Dave Wilkes,https://www.crunchbase.com/person/dave-wilkes,89718248.85191923,7441431822669623073,True,Male,white,0.007430278,0.22651455,0.01773788,0.74831724
129,144, Rob Schutz,https://www.crunchbase.com/person/rob-schutz,89662468.95289557,6771127283398382970,True,Male,white,0.0030004303,0.0006715062,0.009888531,0.9864395
130,145, Saman Rahmanian,https://www.crunchbase.com/person/saman-rahmanian,89662468.95289557,3726398595133887991,True,Male,api,0.79422885,0.016512819,0.006333255,0.18292494
131,146, Zachariah Reitano,https://www.crunchbase.com/person/zachariah-reitano,89662468.95289557,8887147290358549622,True,Male,white,0.046254415,0.0019058787,0.12850444,0.82333535
132,147, John Evans,https://www.crunchbase.com/person/john-evans-7be6,88943415.42521903,4356433180694284168,True,Male,white,0.00296117,0.22214825,0.011650163,0.7632404
133,148, David R. Liu,https://www.crunchbase.com/person/david-r-liu,88943415.42521903,2617083016924945773,True,Male,api,0.5970888,0.012387091,0.035541542,0.35498258
134,149, Sashi Narahari,https://www.crunchbase.com/person/sashi-narahari,88855328.79663569,5491072042517134388,True,Male,api,0.8865451,0.0071370164,0.010395459,0.09592242
135,150, John Casey,https://www.crunchbase.com/person/john-casey-7,88000000.0,1527927837063782195,True,Male,white,0.0031337882,0.09500962,0.010006613,0.89185
136,151, Joshua Viner,https://www.crunchbase.com/person/joshua-viner,87781063.51569599,2133428310231884337,True,Male,white,0.03883374,0.024520326,0.23336895,0.70327693
137,152, Chris Stavlas,https://www.crunchbase.com/person/chris-stavlas,87781063.51569599,2690004719480988862,True,Male,white,0.0067399745,0.0062481314,0.013070306,0.9739416
138,153, Jonathan Viner,https://www.crunchbase.com/person/jonathan-viner,87781063.51569599,2635600441769733220,True,Male,white,0.0041850815,0.077590264,0.013371484,0.90485317
139,154, Mark Yu,https://www.crunchbase.com/person/mark-yu-34ac,86898739.20854732,1907689404837772915,True,Male,white,0.09971237,0.040086556,0.03770812,0.82249296
140,155, Flora Fang,https://www.crunchbase.com/person/flora-fang,86898739.20854732,624570829291640085,True,Female,white,0.15681939,0.09995147,0.07138209,0.67184705
141,156, Robert John Sheehy,https://www.crunchbase.com/person/robert-john-sheehy,86000810.83001411,3835450758884667611,True,Male,white,0.021663563,0.025382366,0.009653986,0.94330007
142,157, Tom Valdivia,https://www.crunchbase.com/person/tom-valdivia,86000810.83001411,3077036889803595636,True,Male,hispanic,0.022936128,0.0016944328,0.9070827,0.068286724
143,158, Kyle Rolfing,https://www.crunchbase.com/person/kyle-rolfing,86000810.83001411,4963180297452463039,True,Male,white,0.004548217,0.013546017,0.014354973,0.96755075
144,160, Timur Yusufzai,https://www.crunchbase.com/person/timur-yusufzai,86000000.0,3501969208633985170,True,Male,api,0.7257538,0.008238114,0.06300772,0.20300041
145,163, Sundeep Dugar,https://www.crunchbase.com/person/sundeep-dugar-fbf5,85000000.0,4913850406273362756,True,Male,white,0.004361118,0.057512973,0.017285166,0.92084074
146,164, Sean Parker,https://www.crunchbase.com/person/sean-parker,84954419.34205313,4757185563026861993,True,Male,white,0.0031790475,0.059455436,0.017441629,0.91992396
147,165, KUN ZHANG,https://www.crunchbase.com/person/kun-zhang,83198687.49607256,4531887780145600927,True,Male,api,0.9907032,0.00021669385,0.00046819556,0.008611918
148,166, RUI LIU,https://www.crunchbase.com/person/rui-liu,83198687.49607256,4091792375358476490,True,Female,white,0.014537207,0.16300713,0.16797684,0.65447885
149,167, QIANG LIU,https://www.crunchbase.com/person/qiang-liu,83198687.49607256,7553041750309086830,True,Male,api,0.9902726,0.0006337136,0.00247111,0.0066225408
150,168, JOHNY ZHANG,https://www.crunchbase.com/person/johny-zhang,83198687.49607256,4630572819691415389,True,Male,api,0.97605133,0.0018996136,0.0009508581,0.021098185
151,169, YUAN GAO,https://www.crunchbase.com/person/yuan-gao-3,83198687.49607256,117705657914127236,True,Male,api,0.94781476,0.001643172,0.032307412,0.018234627
152,170, James McArthur,https://www.crunchbase.com/person/james-mcarthur,83173534.62897313,839102291322814465,True,Male,white,0.010582932,0.08802373,0.02424237,0.877151
153,172, Katie Echevarria Rosen Kitchens,https://www.crunchbase.com/person/katie-echevarria-rosen-kitchens,81746758.19984746,2870462386656523934,True,Female,white,0.004322701,0.023090735,0.015494885,0.9570917
154,173, Michael Broukhim,https://www.crunchbase.com/person/michael-broukhim,81746758.19984746,2140780085371902219,True,Male,white,0.03637407,0.038836636,0.017162167,0.90762717
155,174, Sam Teller,https://www.crunchbase.com/person/sam-teller,81746758.19984746,2393221113597036868,True,Male,white,0.0042559393,0.09165475,0.036979478,0.86710984
156,175, Daniel Broukhim,https://www.crunchbase.com/person/daniel-broukhim,81746758.19984746,1556766351941161086,True,Male,white,0.04467718,0.037535347,0.017609201,0.90017825
157,176, Michael Cherkasky,https://www.crunchbase.com/person/michael-cherkasky,81651389.25263685,3130926926257046300,True,Male,white,0.0030828132,0.0006204714,0.009035015,0.9872617
158,177, Mark Chao,https://www.crunchbase.com/person/mark-chao,81356832.87574176,994595233375771914,True,Male,api,0.9666001,0.0011176784,0.0137284845,0.018553695
159,178, Ravi Majeti,https://www.crunchbase.com/person/ravi-majeti,81356832.87574176,23807920618194504,True,Male,white,0.23692872,0.010590332,0.04318904,0.7092919
160,179, Irving L. Weissman,https://www.crunchbase.com/person/irving-l-weissman,81356832.87574176,6756865404140941603,True,Male,white,0.0025980459,0.0045689577,0.0134415915,0.9793914
161,180, Jens-Peter Volkmer,https://www.crunchbase.com/person/jens-peter-volkmer,81356832.87574176,3783598238574941642,True,Male,white,0.0059267725,0.003478957,0.019977842,0.97061646
162,181, Piotr Sliz,https://www.crunchbase.com/person/piotr-sliz,81293327.15571147,7766504396106229234,True,Male,white,0.04757023,0.009309503,0.056887843,0.8862324
163,182, George Daley,https://www.crunchbase.com/person/george-daley,81293327.15571147,4737560360814494395,True,Male,white,0.0065979324,0.13040006,0.01897425,0.84402776
164,183, Frank Slack,https://www.crunchbase.com/person/frank-slack,81293327.15571147,6815113165605092167,True,Male,white,0.0041203084,0.12273593,0.010606555,0.8625372
165,184, Richard Gregory,https://www.crunchbase.com/person/richard-gregory-cf83,81293327.15571147,9007777437744995257,True,Male,white,0.0038829248,0.16914576,0.016130105,0.8108412
166,185, Jon Urdan,https://www.crunchbase.com/person/jon-urdan,81008012.36289118,8742238077377501815,True,Male,white,0.029788738,0.017946884,0.23138128,0.7208831
167,187, PETER SMITH,https://www.crunchbase.com/person/peter-smith-c39a,81000000.0,6857414245516631632,True,Male,white,0.0037945635,0.11457342,0.017446687,0.86418533
168,188, Geoffrey Chaiken,https://www.crunchbase.com/person/geoffrey-chaiken,80625760.15313822,5885210699440527032,True,Male,white,0.0012019083,0.064612016,0.015222192,0.91896385
